"학교종류명","설립구분","표준학교코드","학교명","영문학교명","관할조직명","도로명우편번호","도로명주소","도로명상세주소","전화번호","홈페이지주소","팩스번호","남녀공학구분명","고등학교구분명","산업체특별학급존재여부","고등학교일반실업구분명","특수목적고등학교계열명","입시전후기구분명","주야구분명","설립일자","개교기념일","시도교육청코드","시도교육청명","소재지명","주야과정","계열명","학과명","적재일시"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","컴퓨터전자과","20220731"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","건강조리과","20220731"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","e스포츠과","20220731"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","SMT코딩과","20220731"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","보건간호과","20220731"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","의료IOT융합계열","20220731"
"고등학교","사립","7010962","은평메디텍고등학교","Eunpyeong MediTech High School","서울특별시교육청","03306","서울특별시 은평구 진관2로 57-57","(진관동/은평메디텍고등학교)","070-4020-6800","http://www.eunpyeong.hs.kr","02-357-0836","남여공학","특성화고","N","전문계","","전기","주간","19700302","19910807","B10","서울특별시교육청","서울특별시","주간","공업계","컴퓨터미디어과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","전자기계과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","디지털통신과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","디지털전자과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","디지털생산자동화과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","네트워크보안솔루션과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","3D모델링과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","웹디자인과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","전자계산기과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","전자과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","스마트웹디자인과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","정보통신과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","컴퓨터그래픽과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","컴퓨터전기전자과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","폴리메카닉스과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주야간","공업계","정보통신과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주야간","공업계","컴퓨터그래픽과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","스마트웹콘텐츠과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","스마트융합스포츠과","20220731"
"고등학교","사립","7010960","서울아이티고등학교","Seoul Information Technology High School","서울특별시교육청","01773","서울특별시 노원구 섬밭로 299","(중계동/서울아이티고등학교)","02-948-1901","http://www.seoulit.hs.kr","02-977-8269","남여공학","특성화고","N","전문계","","전기","주간","19921030","19921030","B10","서울특별시교육청","서울특별시","주간","공업계","스마트전자통신과","20220731"
"고등학교","공립","7010959","문현고등학교","MUNHYEON HIGH SCHOOL","서울특별시교육청","05811","서울특별시 송파구 충민로 115","(장지동)","02-6951-8702","http://munhyeon.sen.hs.kr","02-3012-0880","남여공학","일반고","N","일반계","","후기","주간","20100301","20100301","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","공립","7010959","문현고등학교","MUNHYEON HIGH SCHOOL","서울특별시교육청","05811","서울특별시 송파구 충민로 115","(장지동)","02-6951-8702","http://munhyeon.sen.hs.kr","02-3012-0880","남여공학","일반고","N","일반계","","후기","주간","20100301","20100301","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","공립","7010959","문현고등학교","MUNHYEON HIGH SCHOOL","서울특별시교육청","05811","서울특별시 송파구 충민로 115","(장지동)","02-6951-8702","http://munhyeon.sen.hs.kr","02-3012-0880","남여공학","일반고","N","일반계","","후기","주간","20100301","20100301","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","공립","7010959","문현고등학교","MUNHYEON HIGH SCHOOL","서울특별시교육청","05811","서울특별시 송파구 충민로 115","(장지동)","02-6951-8702","http://munhyeon.sen.hs.kr","02-3012-0880","남여공학","일반고","N","일반계","","후기","주간","20100301","20100301","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","공립","7010958","강일고등학교","GANGIL HIGH SCHOOL","서울특별시교육청","05213","서울특별시 강동구 아리수로98길 40","(강일동)","02-428-6200","http://www.gang-il.hs.kr","02-428-6810","남여공학","일반고","N","일반계","","후기","주간","20100301","20100404","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010918","하나고등학교","Hana Academy Seoul","서울특별시교육청","03305","서울특별시 은평구 연서로 535","/ 하나고등학교 (진관동)","02-6913-1111","http://www.hana.hs.kr","02-6913-1785","남여공학","자율고","N","일반계","","전기","주간","20090821","20091031","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","사립","7010918","하나고등학교","Hana Academy Seoul","서울특별시교육청","03305","서울특별시 은평구 연서로 535","/ 하나고등학교 (진관동)","02-6913-1111","http://www.hana.hs.kr","02-6913-1785","남여공학","자율고","N","일반계","","전기","주간","20090821","20091031","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","사립","7010918","하나고등학교","Hana Academy Seoul","서울특별시교육청","03305","서울특별시 은평구 연서로 535","/ 하나고등학교 (진관동)","02-6913-1111","http://www.hana.hs.kr","02-6913-1785","남여공학","자율고","N","일반계","","전기","주간","20090821","20091031","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","사립","7010918","하나고등학교","Hana Academy Seoul","서울특별시교육청","03305","서울특별시 은평구 연서로 535","/ 하나고등학교 (진관동)","02-6913-1111","http://www.hana.hs.kr","02-6913-1785","남여공학","자율고","N","일반계","","전기","주간","20090821","20091031","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0214","http://www.apgujeong.hs.kr/","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","인문사회과정","20220731"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0214","http://www.apgujeong.hs.kr/","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","7차일반","20220731"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0214","http://www.apgujeong.hs.kr/","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","공통과정","20220731"
"고등학교","공립","7010917","압구정고등학교","Apgujeong High School","서울특별시교육청","06003","서울특별시 강남구 압구정로39길 20","/ 압구정고등학교 (압구정동)","02-549-0214","http://www.apgujeong.hs.kr/","02-515-8610","남여공학","일반고","N","일반계","","후기","주간","19861217","19870506","B10","서울특별시교육청","서울특별시","주간","일반계","자연과정","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","디지털미디어디자인과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","만화영상미디어과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","바이오푸드과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","바이오환경과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","스마트소프트웨어과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","스마트정보통신과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","컴퓨터응용과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","전자계산기과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","디자인과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","디지털만화영상과","20220731"
"고등학교","사립","7010916","상일미디어고등학교","Sangil Media High School","서울특별시교육청","05282","서울특별시 강동구 천호대로219길 61","/ 상일미디어고등학교 (상일동)","02-428-0733","http://www.sangilmedia.hs.kr","02-3427-0733","남여공학","특성화고","N","전문계","","전기","주간","19831226","19841006","B10","서울특별시교육청","서울특별시","주간","공업계","아이티미디어과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","해킹보안과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","해킹보안과정","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","전자계산기과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","야간","공업계","전자계산기과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","게임과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","U-센서네트워크보안과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","네트워크보안과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","로봇전자과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","메타버스게임과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","클라우드보안과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","야간","공업계","해킹보안과","20220731"
"고등학교","사립","7010911","한세사이버보안고등학교","Hansei Cyber Security High School","서울특별시교육청","04129","서울특별시 마포구 마포대로11길 44-80","(아현동)","02-362-0130","http://www.hansei.org","02-312-3996","남여공학","특성화고","N","전문계","","전기","주간","19941005","19941005","B10","서울특별시교육청","서울특별시","주간","공업계","정보보안과정","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","의료디자인과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","공업계","정보통신과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","상업계","정보처리과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","예술계","관악예술과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","공통과정","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","의료정보시스템과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","의료정보과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","의료시스템과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","보건행정과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","보건간호과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","메디컬스킨케어과","20220731"
"고등학교","사립","7010910","염광여자메디텍고등학교","Yumkwang Girls` Meditech High School","서울특별시교육청","01874","서울특별시 노원구 월계로45가길 9","/ 염광여자메디텍고등학교 (월계동)","02-994-3104","http://www.ykm.hs.kr","02-903-2813","여","특성화고","N","전문계","","전기","주간","19680301","19680301","B10","서울특별시교육청","서울특별시","주간","특성화","관악예술과","20220731"
